model,size,alpha,start,end,TOP,task,role,correct,E_count,invalid,total,accuracy_percentage,suite,refusal_enabled,refusal_label
llama3,8B,4,11,20,20,college chemistry,neutral,18,0,45,63,28.57,default,0,
llama3,8B,4,11,20,20,college computer science,non college computer science expert,22,0,54,76,28.95,default,0,
llama3,8B,4,11,20,20,college computer science,college computer science expert,23,0,53,76,30.26,default,0,
llama3,8B,4,11,20,20,college computer science,neutral,22,0,54,76,28.95,default,0,
llama3,8B,4,11,20,20,college mathematics,non college mathematics expert,14,0,60,74,18.92,default,0,
llama3,8B,4,11,20,20,college mathematics,college mathematics expert,12,0,62,74,16.22,default,0,
llama3,8B,4,11,20,20,college mathematics,neutral,12,0,62,74,16.22,default,0,
llama3,8B,4,11,20,20,college medicine,non college medicine expert,25,0,23,48,52.08,default,0,
llama3,8B,4,11,20,20,college medicine,college medicine expert,25,0,23,48,52.08,default,0,
llama3,8B,4,11,20,20,college medicine,neutral,25,0,23,48,52.08,default,0,
llama3,8B,4,11,20,20,college physics,non college physics expert,13,0,55,68,19.12,default,0,
llama3,8B,4,11,20,20,college physics,college physics expert,12,0,56,68,17.65,default,0,
llama3,8B,4,11,20,20,college physics,neutral,12,0,56,68,17.65,default,0,
llama3,8B,4,11,20,20,computer security,non computer security expert,18,0,28,46,39.13,default,0,
llama3,8B,4,11,20,20,computer security,computer security expert,21,0,25,46,45.65,default,0,
llama3,8B,4,11,20,20,computer security,neutral,22,0,24,46,47.83,default,0,
llama3,8B,4,11,20,20,conceptual physics,non conceptual physics expert,57,0,79,136,41.91,default,0,
llama3,8B,4,11,20,20,conceptual physics,conceptual physics expert,56,0,80,136,41.18,default,0,
llama3,8B,4,11,20,20,conceptual physics,neutral,55,0,81,136,40.44,default,0,
llama3,8B,4,11,20,20,diff,non diff expert,13,0,37,50,26.0,default,0,
llama3,8B,4,11,20,20,diff,diff expert,13,0,37,50,26.0,default,0,
llama3,8B,4,11,20,20,diff,neutral,14,0,36,50,28.0,default,0,
llama3,8B,4,11,20,20,econometrics,non econometrics expert,29,0,56,85,34.12,default,0,
llama3,8B,4,11,20,20,econometrics,econometrics expert,28,0,57,85,32.94,default,0,
llama3,8B,4,11,20,20,econometrics,neutral,29,0,56,85,34.12,default,0,
llama3,8B,4,11,20,20,electrical engineering,non electrical engineering expert,20,0,47,67,29.85,default,0,
llama3,8B,4,11,20,20,electrical engineering,electrical engineering expert,20,0,47,67,29.85,default,0,
llama3,8B,4,11,20,20,electrical engineering,neutral,21,0,46,67,31.34,default,0,
llama3,8B,4,11,20,20,elementary mathematics,non elementary mathematics expert,79,0,225,304,25.99,default,0,
llama3,8B,4,11,20,20,elementary mathematics,elementary mathematics expert,77,0,227,304,25.33,default,0,
llama3,8B,4,11,20,20,elementary mathematics,neutral,77,0,227,304,25.33,default,0,
llama3,8B,4,11,20,20,formal logic,non formal logic expert,30,0,68,98,30.61,default,0,
llama3,8B,4,11,20,20,formal logic,formal logic expert,36,0,62,98,36.73,default,0,
llama3,8B,4,11,20,20,formal logic,neutral,36,0,62,98,36.73,default,0,
llama3,8B,4,11,20,20,fund,non fund expert,17,0,50,67,25.37,default,0,
llama3,8B,4,11,20,20,fund,fund expert,17,0,50,67,25.37,default,0,
llama3,8B,4,11,20,20,fund,neutral,19,0,48,67,28.36,default,0,
llama3,8B,4,11,20,20,global facts,non global facts expert,16,0,68,84,19.05,default,0,
llama3,8B,4,11,20,20,global facts,global facts expert,19,0,65,84,22.62,default,0,
llama3,8B,4,11,20,20,global facts,neutral,16,0,68,84,19.05,default,0,
llama3,8B,4,11,20,20,high school biology,non high school biology expert,85,0,55,140,60.71,default,0,
llama3,8B,4,11,20,20,high school biology,high school biology expert,82,0,58,140,58.57,default,0,
llama3,8B,4,11,20,20,high school biology,neutral,84,0,56,140,60.0,default,0,
llama3,8B,4,11,20,20,high school chemistry,non high school chemistry expert,40,0,75,115,34.78,default,0,
llama3,8B,4,11,20,20,high school chemistry,high school chemistry expert,41,0,74,115,35.65,default,0,
llama3,8B,4,11,20,20,high school chemistry,neutral,45,0,70,115,39.13,default,0,
llama3,8B,4,11,20,20,high school computer science,non high school computer science expert,24,0,38,62,38.71,default,0,
llama3,8B,4,11,20,20,high school computer science,high school computer science expert,25,0,37,62,40.32,default,0,
llama3,8B,4,11,20,20,high school computer science,neutral,25,0,37,62,40.32,default,0,
llama3,8B,4,11,20,20,high school european history,non high school european history expert,21,0,48,69,30.43,default,0,
llama3,8B,4,11,20,20,high school european history,high school european history expert,21,0,48,69,30.43,default,0,
llama3,8B,4,11,20,20,high school european history,neutral,20,0,49,69,28.99,default,0,
llama3,8B,4,11,20,20,high school geography,non high school geography expert,31,0,34,65,47.69,default,0,
llama3,8B,4,11,20,20,high school geography,high school geography expert,30,0,35,65,46.15,default,0,
llama3,8B,4,11,20,20,high school geography,neutral,29,0,36,65,44.62,default,0,
llama3,8B,4,11,20,20,high school government and politics,non high school government and politics expert,29,0,22,51,56.86,default,0,
llama3,8B,4,11,20,20,high school government and politics,high school government and politics expert,28,0,23,51,54.9,default,0,
llama3,8B,4,11,20,20,high school government and politics,neutral,26,0,25,51,50.98,default,0,
llama3,8B,4,11,20,20,high school macroeconomics,non high school macroeconomics expert,85,0,131,216,39.35,default,0,
llama3,8B,4,11,20,20,high school macroeconomics,high school macroeconomics expert,86,0,130,216,39.81,default,0,
llama3,8B,4,11,20,20,high school macroeconomics,neutral,88,0,128,216,40.74,default,0,
llama3,8B,4,11,20,20,high school mathematics,non high school mathematics expert,39,0,203,242,16.12,default,0,
llama3,8B,4,11,20,20,high school mathematics,high school mathematics expert,39,0,203,242,16.12,default,0,
llama3,8B,4,11,20,20,high school mathematics,neutral,41,0,201,242,16.94,default,0,
llama3,8B,4,11,20,20,high school microeconomics,non high school microeconomics expert,55,0,88,143,38.46,default,0,
llama3,8B,4,11,20,20,high school microeconomics,high school microeconomics expert,56,0,87,143,39.16,default,0,
llama3,8B,4,11,20,20,high school microeconomics,neutral,58,0,85,143,40.56,default,0,
llama3,8B,4,11,20,20,high school physics,non high school physics expert,32,0,95,127,25.2,default,0,
llama3,8B,4,11,20,20,high school physics,high school physics expert,36,0,91,127,28.35,default,0,
llama3,8B,4,11,20,20,high school physics,neutral,33,0,94,127,25.98,default,0,
llama3,8B,4,11,20,20,high school psychology,non high school psychology expert,85,0,84,169,50.3,default,0,
llama3,8B,4,11,20,20,high school psychology,high school psychology expert,85,0,84,169,50.3,default,0,
llama3,8B,4,11,20,20,high school psychology,neutral,85,0,84,169,50.3,default,0,
llama3,8B,4,11,20,20,high school statistics,non high school statistics expert,45,0,98,143,31.47,default,0,
llama3,8B,4,11,20,20,high school statistics,high school statistics expert,47,0,96,143,32.87,default,0,
llama3,8B,4,11,20,20,high school statistics,neutral,48,0,95,143,33.57,default,0,
llama3,8B,4,11,20,20,high school us history,non high school us history expert,34,0,49,83,40.96,default,0,
llama3,8B,4,11,20,20,high school us history,high school us history expert,35,0,48,83,42.17,default,0,
llama3,8B,4,11,20,20,high school us history,neutral,32,0,51,83,38.55,default,0,
llama3,8B,4,11,20,20,high school world history,non high school world history expert,56,0,28,84,66.67,default,0,
llama3,8B,4,11,20,20,high school world history,high school world history expert,55,0,29,84,65.48,default,0,
llama3,8B,4,11,20,20,high school world history,neutral,51,0,33,84,60.71,default,0,
llama3,8B,4,11,20,20,human aging,non human aging expert,27,0,59,86,31.4,default,0,
llama3,8B,4,11,20,20,human aging,human aging expert,31,0,55,86,36.05,default,0,
llama3,8B,4,11,20,20,human aging,neutral,31,0,55,86,36.05,default,0,
llama3,8B,4,11,20,20,human sexuality,non human sexuality expert,22,0,31,53,41.51,default,0,
llama3,8B,4,11,20,20,human sexuality,human sexuality expert,22,0,31,53,41.51,default,0,
llama3,8B,4,11,20,20,human sexuality,neutral,22,0,31,53,41.51,default,0,
llama3,8B,4,11,20,20,international law,non international law expert,22,0,33,55,40.0,default,0,
llama3,8B,4,11,20,20,international law,international law expert,23,0,32,55,41.82,default,0,
llama3,8B,4,11,20,20,international law,neutral,24,0,31,55,43.64,default,0,
llama3,8B,4,11,20,20,jurisprudence,non jurisprudence expert,16,0,27,43,37.21,default,0,
llama3,8B,4,11,20,20,jurisprudence,jurisprudence expert,16,0,27,43,37.21,default,0,
llama3,8B,4,11,20,20,jurisprudence,neutral,18,0,25,43,41.86,default,0,
llama3,8B,4,11,20,20,logical fallacies,non logical fallacies expert,42,0,31,73,57.53,default,0,
llama3,8B,4,11,20,20,logical fallacies,logical fallacies expert,41,0,32,73,56.16,default,0,
llama3,8B,4,11,20,20,logical fallacies,neutral,39,0,34,73,53.42,default,0,
llama3,8B,4,11,20,20,machine learning,non machine learning expert,26,0,64,90,28.89,default,0,
llama3,8B,4,11,20,20,machine learning,machine learning expert,32,0,58,90,35.56,default,0,
llama3,8B,4,11,20,20,machine learning,neutral,30,0,60,90,33.33,default,0,
llama3,8B,4,11,20,20,management,non management expert,14,0,23,37,37.84,default,0,
llama3,8B,4,11,20,20,management,management expert,12,0,25,37,32.43,default,0,
llama3,8B,4,11,20,20,management,neutral,14,0,23,37,37.84,default,0,
llama3,8B,4,11,20,20,marketing,non marketing expert,37,0,38,75,49.33,default,0,
llama3,8B,4,11,20,20,marketing,marketing expert,37,0,38,75,49.33,default,0,
llama3,8B,4,11,20,20,marketing,neutral,38,0,37,75,50.67,default,0,
llama3,8B,4,11,20,20,matter,non matter expert,12,0,35,47,25.53,default,0,
llama3,8B,4,11,20,20,matter,matter expert,10,0,37,47,21.28,default,0,
llama3,8B,4,11,20,20,matter,neutral,11,0,36,47,23.4,default,0,
llama3,8B,4,11,20,20,medical genetics,non medical genetics expert,30,0,24,54,55.56,default,0,
llama3,8B,4,11,20,20,medical genetics,medical genetics expert,31,0,23,54,57.41,default,0,
llama3,8B,4,11,20,20,medical genetics,neutral,31,0,23,54,57.41,default,0,
llama3,8B,4,11,20,20,miscellaneous,non miscellaneous expert,117,0,148,265,44.15,default,0,
llama3,8B,4,11,20,20,miscellaneous,miscellaneous expert,118,0,147,265,44.53,default,0,
llama3,8B,4,11,20,20,miscellaneous,neutral,119,0,146,265,44.91,default,0,
llama3,8B,4,11,20,20,moral disputes,non moral disputes expert,54,0,85,139,38.85,default,0,
llama3,8B,4,11,20,20,moral disputes,moral disputes expert,52,0,87,139,37.41,default,0,
llama3,8B,4,11,20,20,moral disputes,neutral,55,0,84,139,39.57,default,0,
llama3,8B,4,11,20,20,nutrition,non nutrition expert,93,0,86,179,51.96,default,0,
llama3,8B,4,11,20,20,nutrition,nutrition expert,94,0,85,179,52.51,default,0,
llama3,8B,4,11,20,20,nutrition,neutral,97,0,82,179,54.19,default,0,
llama3,8B,4,11,20,20,philosophy,non philosophy expert,39,0,91,130,30.0,default,0,
llama3,8B,4,11,20,20,philosophy,philosophy expert,49,0,81,130,37.69,default,0,
llama3,8B,4,11,20,20,philosophy,neutral,48,0,82,130,36.92,default,0,
llama3,8B,4,11,20,20,prehistory,non prehistory expert,66,0,79,145,45.52,default,0,
llama3,8B,4,11,20,20,prehistory,prehistory expert,65,0,80,145,44.83,default,0,
llama3,8B,4,11,20,20,prehistory,neutral,68,0,77,145,46.9,default,0,
llama3,8B,4,11,20,20,professional accounting,non professional accounting expert,50,0,145,195,25.64,default,0,
llama3,8B,4,11,20,20,professional accounting,professional accounting expert,48,0,147,195,24.62,default,0,
llama3,8B,4,11,20,20,professional accounting,neutral,52,0,143,195,26.67,default,0,
llama3,8B,4,11,20,20,professional law,non professional law expert,296,0,707,1003,29.51,default,0,
llama3,8B,4,11,20,20,professional law,professional law expert,308,0,695,1003,30.71,default,0,
llama3,8B,4,11,20,20,professional law,neutral,318,0,685,1003,31.7,default,0,
llama3,8B,4,11,20,20,professional medicine,non professional medicine expert,149,0,105,254,58.66,default,0,
llama3,8B,4,11,20,20,professional medicine,professional medicine expert,152,0,102,254,59.84,default,0,
llama3,8B,4,11,20,20,professional medicine,neutral,149,0,105,254,58.66,default,0,
llama3,8B,4,11,20,20,professional psychology,non professional psychology expert,134,0,190,324,41.36,default,0,
llama3,8B,4,11,20,20,professional psychology,professional psychology expert,133,0,191,324,41.05,default,0,
llama3,8B,4,11,20,20,professional psychology,neutral,131,0,193,324,40.43,default,0,
llama3,8B,4,11,20,20,public relations,non public relations expert,18,0,34,52,34.62,default,0,
llama3,8B,4,11,20,20,public relations,public relations expert,21,0,31,52,40.38,default,0,
llama3,8B,4,11,20,20,public relations,neutral,21,0,31,52,40.38,default,0,
llama3,8B,4,11,20,20,quan,non quan expert,9,0,23,32,28.12,default,0,
llama3,8B,4,11,20,20,quan,quan expert,10,0,22,32,31.25,default,0,
llama3,8B,4,11,20,20,quan,neutral,11,0,21,32,34.38,default,0,
llama3,8B,4,11,20,20,security studies,non security studies expert,44,0,43,87,50.57,default,0,
llama3,8B,4,11,20,20,security studies,security studies expert,42,0,45,87,48.28,default,0,
llama3,8B,4,11,20,20,security studies,neutral,43,0,44,87,49.43,default,0,
llama3,8B,4,11,20,20,sociology,non sociology expert,25,0,27,52,48.08,default,0,
llama3,8B,4,11,20,20,sociology,sociology expert,25,0,27,52,48.08,default,0,
llama3,8B,4,11,20,20,sociology,neutral,26,0,26,52,50.0,default,0,
llama3,8B,4,11,20,20,stat,non stat expert,16,0,55,71,22.54,default,0,
llama3,8B,4,11,20,20,stat,stat expert,17,0,54,71,23.94,default,0,
llama3,8B,4,11,20,20,stat,neutral,20,0,51,71,28.17,default,0,
llama3,8B,4,11,20,20,thermo,non thermo expert,16,0,39,55,29.09,default,0,
llama3,8B,4,11,20,20,thermo,thermo expert,19,0,36,55,34.55,default,0,
llama3,8B,4,11,20,20,thermo,neutral,20,0,35,55,36.36,default,0,
llama3,8B,4,11,20,20,us foreign policy,non us foreign policy expert,9,0,11,20,45.0,default,0,
llama3,8B,4,11,20,20,us foreign policy,us foreign policy expert,9,0,11,20,45.0,default,0,
llama3,8B,4,11,20,20,us foreign policy,neutral,9,0,11,20,45.0,default,0,
llama3,8B,4,11,20,20,virology,non virology expert,26,0,20,46,56.52,default,0,
llama3,8B,4,11,20,20,virology,virology expert,27,0,19,46,58.7,default,0,
llama3,8B,4,11,20,20,virology,neutral,25,0,21,46,54.35,default,0,
llama3,8B,4,11,20,20,world religions,non world religions expert,23,0,36,59,38.98,default,0,
llama3,8B,4,11,20,20,world religions,world religions expert,25,0,34,59,42.37,default,0,
llama3,8B,4,11,20,20,world religions,neutral,26,0,33,59,44.07,default,0,
llama3,8B,4,11,20,20,Biology,confident,282,0,69,351,80.34,default,0,
llama3,8B,4,11,20,20,Biology,unconfident,263,0,88,351,74.93,default,0,
llama3,8B,4,11,20,20,Business,confident,150,0,410,560,26.79,default,0,
llama3,8B,4,11,20,20,Business,unconfident,121,0,439,560,21.61,default,0,
llama3,8B,4,11,20,20,Chemistry,confident,94,0,414,508,18.5,default,0,
llama3,8B,4,11,20,20,Chemistry,unconfident,73,0,435,508,14.37,default,0,
llama3,8B,4,11,20,20,ComputerScience,confident,36,0,24,60,60.0,default,0,
llama3,8B,4,11,20,20,ComputerScience,unconfident,37,0,23,60,61.67,default,0,
llama3,8B,4,11,20,20,EECS,confident,16,0,60,76,21.05,default,0,
llama3,8B,4,11,20,20,EECS,unconfident,12,0,64,76,15.79,default,0,
llama3,8B,4,11,20,20,Economics,confident,248,0,152,400,62.0,default,0,
llama3,8B,4,11,20,20,Economics,unconfident,235,0,165,400,58.75,default,0,
llama3,8B,4,11,20,20,ElectricCircuits,confident,21,0,46,67,31.34,default,0,
llama3,8B,4,11,20,20,ElectricCircuits,unconfident,12,0,55,67,17.91,default,0,
llama3,8B,4,11,20,20,ElectricalMachines,confident,38,0,64,102,37.25,default,0,
llama3,8B,4,11,20,20,ElectricalMachines,unconfident,28,0,74,102,27.45,default,0,
llama3,8B,4,11,20,20,Electromagnetics,confident,29,0,71,100,29.0,default,0,
llama3,8B,4,11,20,20,Electromagnetics,unconfident,27,0,73,100,27.0,default,0,
llama3,8B,4,11,20,20,ElectronicCommunications,confident,30,0,85,115,26.09,default,0,
llama3,8B,4,11,20,20,ElectronicCommunications,unconfident,24,0,91,115,20.87,default,0,
llama3,8B,4,11,20,20,Finance,confident,14,0,60,74,18.92,default,0,
llama3,8B,4,11,20,20,Finance,unconfident,10,0,64,74,13.51,default,0,
llama3,8B,4,11,20,20,FluidMechanics,confident,20,0,45,65,30.77,default,0,
llama3,8B,4,11,20,20,FluidMechanics,unconfident,14,0,51,65,21.54,default,0,
llama3,8B,4,11,20,20,Genetics,confident,66,0,81,147,44.9,default,0,
llama3,8B,4,11,20,20,Genetics,unconfident,58,0,89,147,39.46,default,0,
llama3,8B,4,11,20,20,HeatTransfer,confident,25,0,41,66,37.88,default,0,
llama3,8B,4,11,20,20,HeatTransfer,unconfident,13,0,53,66,19.7,default,0,
llama3,8B,4,11,20,20,MachineDesign,confident,17,0,53,70,24.29,default,0,
llama3,8B,4,11,20,20,MachineDesign,unconfident,17,0,53,70,24.29,default,0,
llama3,8B,4,11,20,20,Math,confident,59,0,285,344,17.15,default,0,
llama3,8B,4,11,20,20,Math,unconfident,46,0,298,344,13.37,default,0,
llama3,8B,4,11,20,20,Mechanics,confident,11,0,22,33,33.33,default,0,
llama3,8B,4,11,20,20,Mechanics,unconfident,9,0,24,33,27.27,default,0,
llama3,8B,4,11,20,20,Optics,confident,50,0,143,193,25.91,default,0,
llama3,8B,4,11,20,20,Optics,unconfident,37,0,156,193,19.17,default,0,
llama3,8B,4,11,20,20,OrganicChemistry,confident,5,0,12,17,29.41,default,0,
llama3,8B,4,11,20,20,OrganicChemistry,unconfident,6,0,11,17,35.29,default,0,
llama3,8B,4,11,20,20,PhysicalChemistry,confident,51,0,165,216,23.61,default,0,
llama3,8B,4,11,20,20,PhysicalChemistry,unconfident,47,0,169,216,21.76,default,0,
llama3,8B,4,11,20,20,Physics,confident,112,0,383,495,22.63,default,0,
llama3,8B,4,11,20,20,Physics,unconfident,88,0,407,495,17.78,default,0,
llama3,8B,4,11,20,20,Psychology,confident,245,0,60,305,80.33,default,0,
llama3,8B,4,11,20,20,Psychology,unconfident,217,0,88,305,71.15,default,0,
llama3,8B,4,11,20,20,Thermodynamics,confident,52,0,117,169,30.77,default,0,
llama3,8B,4,11,20,20,Thermodynamics,unconfident,36,0,133,169,21.3,default,0,
llama3,8B,4,11,20,20,TransportPhenomena,confident,51,0,97,148,34.46,default,0,
