model,size,alpha,start,end,TOP,task,role,correct,E_count,invalid,total,accuracy_percentage,suite,refusal_enabled,refusal_label
qwen3,8B,4,17,26,20,ElectronicCommunications,electroniccommunications expert,48,0,67,115,41.74,default,0,
qwen3,8B,4,17,26,20,ElectronicCommunications,neutral,49,0,66,115,42.61,default,0,
qwen3,8B,4,17,26,20,Finance,non finance expert,25,0,49,74,33.78,default,0,
qwen3,8B,4,17,26,20,Finance,finance expert,25,0,49,74,33.78,default,0,
qwen3,8B,4,17,26,20,Finance,neutral,28,0,46,74,37.84,default,0,
qwen3,8B,4,17,26,20,FluidMechanics,non fluidmechanics expert,23,0,42,65,35.38,default,0,
qwen3,8B,4,17,26,20,FluidMechanics,fluidmechanics expert,22,0,43,65,33.85,default,0,
qwen3,8B,4,17,26,20,FluidMechanics,neutral,20,0,45,65,30.77,default,0,
qwen3,8B,4,17,26,20,Genetics,non genetics expert,78,0,69,147,53.06,default,0,
qwen3,8B,4,17,26,20,Genetics,genetics expert,79,0,68,147,53.74,default,0,
qwen3,8B,4,17,26,20,Genetics,neutral,84,0,63,147,57.14,default,0,
qwen3,8B,4,17,26,20,HeatTransfer,non heattransfer expert,28,0,38,66,42.42,default,0,
qwen3,8B,4,17,26,20,HeatTransfer,heattransfer expert,28,0,38,66,42.42,default,0,
qwen3,8B,4,17,26,20,HeatTransfer,neutral,31,0,35,66,46.97,default,0,
qwen3,8B,4,17,26,20,MachineDesign,non machinedesign expert,17,0,53,70,24.29,default,0,
qwen3,8B,4,17,26,20,MachineDesign,machinedesign expert,18,0,52,70,25.71,default,0,
qwen3,8B,4,17,26,20,MachineDesign,neutral,22,0,48,70,31.43,default,0,
qwen3,8B,4,17,26,20,Math,non math expert,91,0,253,344,26.45,default,0,
qwen3,8B,4,17,26,20,Math,math expert,98,0,246,344,28.49,default,0,
qwen3,8B,4,17,26,20,Math,neutral,97,0,247,344,28.2,default,0,
qwen3,8B,4,17,26,20,Mechanics,non mechanics expert,11,0,22,33,33.33,default,0,
qwen3,8B,4,17,26,20,Mechanics,mechanics expert,13,0,20,33,39.39,default,0,
qwen3,8B,4,17,26,20,Mechanics,neutral,11,0,22,33,33.33,default,0,
qwen3,8B,4,17,26,20,Optics,non optics expert,47,0,146,193,24.35,default,0,
qwen3,8B,4,17,26,20,Optics,optics expert,45,0,148,193,23.32,default,0,
qwen3,8B,4,17,26,20,Optics,neutral,49,0,144,193,25.39,default,0,
qwen3,8B,4,17,26,20,OrganicChemistry,non organicchemistry expert,5,0,12,17,29.41,default,0,
qwen3,8B,4,17,26,20,OrganicChemistry,organicchemistry expert,6,0,11,17,35.29,default,0,
qwen3,8B,4,17,26,20,OrganicChemistry,neutral,6,0,11,17,35.29,default,0,
qwen3,8B,4,17,26,20,PhysicalChemistry,non physicalchemistry expert,74,0,142,216,34.26,default,0,
qwen3,8B,4,17,26,20,PhysicalChemistry,physicalchemistry expert,71,0,145,216,32.87,default,0,
qwen3,8B,4,17,26,20,PhysicalChemistry,neutral,76,0,140,216,35.19,default,0,
qwen3,8B,4,17,26,20,Physics,non physics expert,168,0,327,495,33.94,default,0,
qwen3,8B,4,17,26,20,Physics,physics expert,160,0,335,495,32.32,default,0,
qwen3,8B,4,17,26,20,Physics,neutral,165,0,330,495,33.33,default,0,
qwen3,8B,4,17,26,20,Psychology,non psychology expert,239,0,66,305,78.36,default,0,
qwen3,8B,4,17,26,20,Psychology,psychology expert,250,0,55,305,81.97,default,0,
qwen3,8B,4,17,26,20,Psychology,neutral,248,0,57,305,81.31,default,0,
qwen3,8B,4,17,26,20,Thermodynamics,non thermodynamics expert,74,0,95,169,43.79,default,0,
qwen3,8B,4,17,26,20,Thermodynamics,thermodynamics expert,71,0,98,169,42.01,default,0,
qwen3,8B,4,17,26,20,Thermodynamics,neutral,80,0,89,169,47.34,default,0,
qwen3,8B,4,17,26,20,TransportPhenomena,non transportphenomena expert,58,0,90,148,39.19,default,0,
qwen3,8B,4,17,26,20,TransportPhenomena,transportphenomena expert,59,0,89,148,39.86,default,0,
qwen3,8B,4,17,26,20,TransportPhenomena,neutral,62,0,86,148,41.89,default,0,
qwen3,8B,4,17,26,20,abstract algebra,non abstract algebra expert,31,0,52,83,37.35,default,0,
qwen3,8B,4,17,26,20,abstract algebra,abstract algebra expert,35,0,48,83,42.17,default,0,
qwen3,8B,4,17,26,20,abstract algebra,neutral,33,0,50,83,39.76,default,0,
qwen3,8B,4,17,26,20,anatomy,non anatomy expert,33,0,46,79,41.77,default,0,
qwen3,8B,4,17,26,20,anatomy,anatomy expert,31,0,48,79,39.24,default,0,
qwen3,8B,4,17,26,20,anatomy,neutral,31,0,48,79,39.24,default,0,
qwen3,8B,4,17,26,20,astronomy,non astronomy expert,49,0,31,80,61.25,default,0,
qwen3,8B,4,17,26,20,astronomy,astronomy expert,50,0,30,80,62.5,default,0,
qwen3,8B,4,17,26,20,astronomy,neutral,48,0,32,80,60.0,default,0,
qwen3,8B,4,17,26,20,atkins,non atkins expert,25,0,76,101,24.75,default,0,
qwen3,8B,4,17,26,20,atkins,atkins expert,31,0,70,101,30.69,default,0,
qwen3,8B,4,17,26,20,atkins,neutral,25,0,76,101,24.75,default,0,
qwen3,8B,4,17,26,20,business ethics,non business ethics expert,20,0,23,43,46.51,default,0,
qwen3,8B,4,17,26,20,business ethics,business ethics expert,21,0,22,43,48.84,default,0,
qwen3,8B,4,17,26,20,business ethics,neutral,23,0,20,43,53.49,default,0,
qwen3,8B,4,17,26,20,calculus,non calculus expert,14,0,26,40,35.0,default,0,
qwen3,8B,4,17,26,20,calculus,calculus expert,14,0,26,40,35.0,default,0,
qwen3,8B,4,17,26,20,calculus,neutral,13,0,27,40,32.5,default,0,
qwen3,8B,4,17,26,20,chemmc,non chemmc expert,11,0,22,33,33.33,default,0,
qwen3,8B,4,17,26,20,chemmc,chemmc expert,11,0,22,33,33.33,default,0,
qwen3,8B,4,17,26,20,chemmc,neutral,12,0,21,33,36.36,default,0,
qwen3,8B,4,17,26,20,class,non class expert,8,0,37,45,17.78,default,0,
qwen3,8B,4,17,26,20,class,class expert,10,0,35,45,22.22,default,0,
qwen3,8B,4,17,26,20,class,neutral,8,0,37,45,17.78,default,0,
qwen3,8B,4,17,26,20,clinical knowledge,non clinical knowledge expert,41,0,31,72,56.94,default,0,
qwen3,8B,4,17,26,20,clinical knowledge,clinical knowledge expert,40,0,32,72,55.56,default,0,
qwen3,8B,4,17,26,20,clinical knowledge,neutral,41,0,31,72,56.94,default,0,
qwen3,8B,4,17,26,20,college biology,non college biology expert,44,0,35,79,55.7,default,0,
qwen3,8B,4,17,26,20,college biology,college biology expert,44,0,35,79,55.7,default,0,
qwen3,8B,4,17,26,20,college biology,neutral,44,0,35,79,55.7,default,0,
qwen3,8B,4,17,26,20,college chemistry,non college chemistry expert,20,0,43,63,31.75,default,0,
qwen3,8B,4,17,26,20,college chemistry,college chemistry expert,21,0,42,63,33.33,default,0,
qwen3,8B,4,17,26,20,college chemistry,neutral,23,0,40,63,36.51,default,0,
qwen3,8B,4,17,26,20,college computer science,non college computer science expert,32,0,44,76,42.11,default,0,
qwen3,8B,4,17,26,20,college computer science,college computer science expert,32,0,44,76,42.11,default,0,
qwen3,8B,4,17,26,20,college computer science,neutral,34,0,42,76,44.74,default,0,
qwen3,8B,4,17,26,20,college mathematics,non college mathematics expert,25,0,49,74,33.78,default,0,
qwen3,8B,4,17,26,20,college mathematics,college mathematics expert,23,0,51,74,31.08,default,0,
qwen3,8B,4,17,26,20,college mathematics,neutral,22,0,52,74,29.73,default,0,
qwen3,8B,4,17,26,20,college medicine,non college medicine expert,30,0,18,48,62.5,default,0,
qwen3,8B,4,17,26,20,college medicine,college medicine expert,29,0,19,48,60.42,default,0,
qwen3,8B,4,17,26,20,college medicine,neutral,29,0,19,48,60.42,default,0,
qwen3,8B,4,17,26,20,college physics,non college physics expert,21,0,47,68,30.88,default,0,
qwen3,8B,4,17,26,20,college physics,college physics expert,24,0,44,68,35.29,default,0,
qwen3,8B,4,17,26,20,college physics,neutral,22,0,46,68,32.35,default,0,
qwen3,8B,4,17,26,20,computer security,non computer security expert,25,0,21,46,54.35,default,0,
qwen3,8B,4,17,26,20,computer security,computer security expert,24,0,22,46,52.17,default,0,
qwen3,8B,4,17,26,20,computer security,neutral,25,0,21,46,54.35,default,0,
qwen3,8B,4,17,26,20,conceptual physics,non conceptual physics expert,78,0,58,136,57.35,default,0,
qwen3,8B,4,17,26,20,conceptual physics,conceptual physics expert,80,0,56,136,58.82,default,0,
qwen3,8B,4,17,26,20,conceptual physics,neutral,77,0,59,136,56.62,default,0,
qwen3,8B,4,17,26,20,diff,non diff expert,14,0,36,50,28.0,default,0,
qwen3,8B,4,17,26,20,diff,diff expert,13,0,37,50,26.0,default,0,
qwen3,8B,4,17,26,20,diff,neutral,12,0,38,50,24.0,default,0,
qwen3,8B,4,17,26,20,econometrics,non econometrics expert,39,0,46,85,45.88,default,0,
qwen3,8B,4,17,26,20,econometrics,econometrics expert,37,0,48,85,43.53,default,0,
qwen3,8B,4,17,26,20,econometrics,neutral,40,0,45,85,47.06,default,0,
qwen3,8B,4,17,26,20,electrical engineering,non electrical engineering expert,28,0,39,67,41.79,default,0,
qwen3,8B,4,17,26,20,electrical engineering,electrical engineering expert,29,0,38,67,43.28,default,0,
qwen3,8B,4,17,26,20,electrical engineering,neutral,28,0,39,67,41.79,default,0,
qwen3,8B,4,17,26,20,elementary mathematics,non elementary mathematics expert,148,0,156,304,48.68,default,0,
qwen3,8B,4,17,26,20,elementary mathematics,elementary mathematics expert,149,0,155,304,49.01,default,0,
qwen3,8B,4,17,26,20,elementary mathematics,neutral,146,0,158,304,48.03,default,0,
qwen3,8B,4,17,26,20,formal logic,non formal logic expert,37,0,61,98,37.76,default,0,
qwen3,8B,4,17,26,20,formal logic,formal logic expert,35,0,63,98,35.71,default,0,
qwen3,8B,4,17,26,20,formal logic,neutral,38,0,60,98,38.78,default,0,
qwen3,8B,4,17,26,20,fund,non fund expert,11,0,56,67,16.42,default,0,
qwen3,8B,4,17,26,20,fund,fund expert,11,0,56,67,16.42,default,0,
qwen3,8B,4,17,26,20,fund,neutral,11,0,56,67,16.42,default,0,
qwen3,8B,4,17,26,20,global facts,non global facts expert,20,0,64,84,23.81,default,0,
qwen3,8B,4,17,26,20,global facts,global facts expert,19,0,65,84,22.62,default,0,
qwen3,8B,4,17,26,20,global facts,neutral,22,0,62,84,26.19,default,0,
qwen3,8B,4,17,26,20,high school biology,non high school biology expert,94,0,46,140,67.14,default,0,
qwen3,8B,4,17,26,20,high school biology,high school biology expert,99,0,41,140,70.71,default,0,
qwen3,8B,4,17,26,20,high school biology,neutral,102,0,38,140,72.86,default,0,
qwen3,8B,4,17,26,20,high school chemistry,non high school chemistry expert,55,0,60,115,47.83,default,0,
qwen3,8B,4,17,26,20,high school chemistry,high school chemistry expert,58,0,57,115,50.43,default,0,
qwen3,8B,4,17,26,20,high school chemistry,neutral,57,0,58,115,49.57,default,0,
qwen3,8B,4,17,26,20,high school computer science,non high school computer science expert,35,0,27,62,56.45,default,0,
qwen3,8B,4,17,26,20,high school computer science,high school computer science expert,35,0,27,62,56.45,default,0,
qwen3,8B,4,17,26,20,high school computer science,neutral,36,0,26,62,58.06,default,0,
qwen3,8B,4,17,26,20,high school european history,non high school european history expert,26,0,43,69,37.68,default,0,
qwen3,8B,4,17,26,20,high school european history,high school european history expert,24,0,45,69,34.78,default,0,
qwen3,8B,4,17,26,20,high school european history,neutral,27,0,42,69,39.13,default,0,
qwen3,8B,4,17,26,20,high school geography,non high school geography expert,36,0,29,65,55.38,default,0,
qwen3,8B,4,17,26,20,high school geography,high school geography expert,38,0,27,65,58.46,default,0,
qwen3,8B,4,17,26,20,high school geography,neutral,39,0,26,65,60.0,default,0,
qwen3,8B,4,17,26,20,high school government and politics,non high school government and politics expert,37,0,14,51,72.55,default,0,
qwen3,8B,4,17,26,20,high school government and politics,high school government and politics expert,36,0,15,51,70.59,default,0,
qwen3,8B,4,17,26,20,high school government and politics,neutral,37,0,14,51,72.55,default,0,
qwen3,8B,4,17,26,20,high school macroeconomics,non high school macroeconomics expert,106,0,110,216,49.07,default,0,
qwen3,8B,4,17,26,20,high school macroeconomics,high school macroeconomics expert,109,0,107,216,50.46,default,0,
qwen3,8B,4,17,26,20,high school macroeconomics,neutral,110,0,106,216,50.93,default,0,
qwen3,8B,4,17,26,20,high school mathematics,non high school mathematics expert,62,0,180,242,25.62,default,0,
qwen3,8B,4,17,26,20,high school mathematics,high school mathematics expert,63,0,179,242,26.03,default,0,
qwen3,8B,4,17,26,20,high school mathematics,neutral,62,0,180,242,25.62,default,0,
qwen3,8B,4,17,26,20,high school microeconomics,non high school microeconomics expert,95,0,48,143,66.43,default,0,
qwen3,8B,4,17,26,20,high school microeconomics,high school microeconomics expert,92,0,51,143,64.34,default,0,
qwen3,8B,4,17,26,20,high school microeconomics,neutral,92,0,51,143,64.34,default,0,
qwen3,8B,4,17,26,20,high school physics,non high school physics expert,54,0,73,127,42.52,default,0,
qwen3,8B,4,17,26,20,high school physics,high school physics expert,54,0,73,127,42.52,default,0,
qwen3,8B,4,17,26,20,high school physics,neutral,53,0,74,127,41.73,default,0,
qwen3,8B,4,17,26,20,high school psychology,non high school psychology expert,98,0,71,169,57.99,default,0,
qwen3,8B,4,17,26,20,high school psychology,high school psychology expert,98,0,71,169,57.99,default,0,
qwen3,8B,4,17,26,20,high school psychology,neutral,98,0,71,169,57.99,default,0,
qwen3,8B,4,17,26,20,high school statistics,non high school statistics expert,74,0,69,143,51.75,default,0,
qwen3,8B,4,17,26,20,high school statistics,high school statistics expert,76,0,67,143,53.15,default,0,
qwen3,8B,4,17,26,20,high school statistics,neutral,73,0,70,143,51.05,default,0,
qwen3,8B,4,17,26,20,high school us history,non high school us history expert,34,0,49,83,40.96,default,0,
qwen3,8B,4,17,26,20,high school us history,high school us history expert,33,0,50,83,39.76,default,0,
qwen3,8B,4,17,26,20,high school us history,neutral,30,0,53,83,36.14,default,0,
qwen3,8B,4,17,26,20,high school world history,non high school world history expert,44,0,40,84,52.38,default,0,
qwen3,8B,4,17,26,20,high school world history,high school world history expert,42,0,42,84,50.0,default,0,
qwen3,8B,4,17,26,20,high school world history,neutral,45,0,39,84,53.57,default,0,
qwen3,8B,4,17,26,20,human aging,non human aging expert,32,0,54,86,37.21,default,0,
qwen3,8B,4,17,26,20,human aging,human aging expert,31,0,55,86,36.05,default,0,
qwen3,8B,4,17,26,20,human aging,neutral,33,0,53,86,38.37,default,0,
qwen3,8B,4,17,26,20,human sexuality,non human sexuality expert,21,0,32,53,39.62,default,0,
qwen3,8B,4,17,26,20,human sexuality,human sexuality expert,21,0,32,53,39.62,default,0,
qwen3,8B,4,17,26,20,human sexuality,neutral,19,0,34,53,35.85,default,0,
qwen3,8B,4,17,26,20,international law,non international law expert,23,0,32,55,41.82,default,0,
qwen3,8B,4,17,26,20,international law,international law expert,23,0,32,55,41.82,default,0,
qwen3,8B,4,17,26,20,international law,neutral,25,0,30,55,45.45,default,0,
qwen3,8B,4,17,26,20,jurisprudence,non jurisprudence expert,17,0,26,43,39.53,default,0,
qwen3,8B,4,17,26,20,jurisprudence,jurisprudence expert,15,0,28,43,34.88,default,0,
qwen3,8B,4,17,26,20,jurisprudence,neutral,17,0,26,43,39.53,default,0,
qwen3,8B,4,17,26,20,logical fallacies,non logical fallacies expert,38,0,35,73,52.05,default,0,
qwen3,8B,4,17,26,20,logical fallacies,logical fallacies expert,40,0,33,73,54.79,default,0,
qwen3,8B,4,17,26,20,logical fallacies,neutral,46,0,27,73,63.01,default,0,
qwen3,8B,4,17,26,20,machine learning,non machine learning expert,33,0,57,90,36.67,default,0,
qwen3,8B,4,17,26,20,machine learning,machine learning expert,36,0,54,90,40.0,default,0,
qwen3,8B,4,17,26,20,machine learning,neutral,37,0,53,90,41.11,default,0,
qwen3,8B,4,17,26,20,management,non management expert,22,0,15,37,59.46,default,0,
qwen3,8B,4,17,26,20,management,management expert,24,0,13,37,64.86,default,0,
qwen3,8B,4,17,26,20,management,neutral,23,0,14,37,62.16,default,0,
qwen3,8B,4,17,26,20,marketing,non marketing expert,45,0,30,75,60.0,default,0,
qwen3,8B,4,17,26,20,marketing,marketing expert,41,0,34,75,54.67,default,0,
qwen3,8B,4,17,26,20,marketing,neutral,45,0,30,75,60.0,default,0,
qwen3,8B,4,17,26,20,matter,non matter expert,7,0,40,47,14.89,default,0,
qwen3,8B,4,17,26,20,matter,matter expert,7,0,40,47,14.89,default,0,
qwen3,8B,4,17,26,20,matter,neutral,6,0,41,47,12.77,default,0,
qwen3,8B,4,17,26,20,medical genetics,non medical genetics expert,32,0,22,54,59.26,default,0,
qwen3,8B,4,17,26,20,medical genetics,medical genetics expert,35,0,19,54,64.81,default,0,
qwen3,8B,4,17,26,20,medical genetics,neutral,36,0,18,54,66.67,default,0,
qwen3,8B,4,17,26,20,miscellaneous,non miscellaneous expert,135,0,130,265,50.94,default,0,
qwen3,8B,4,17,26,20,miscellaneous,miscellaneous expert,136,0,129,265,51.32,default,0,
qwen3,8B,4,17,26,20,miscellaneous,neutral,134,0,131,265,50.57,default,0,
qwen3,8B,4,17,26,20,moral disputes,non moral disputes expert,40,0,99,139,28.78,default,0,
qwen3,8B,4,17,26,20,moral disputes,moral disputes expert,41,0,98,139,29.5,default,0,
qwen3,8B,4,17,26,20,moral disputes,neutral,43,0,96,139,30.94,default,0,
qwen3,8B,4,17,26,20,nutrition,non nutrition expert,111,0,68,179,62.01,default,0,
qwen3,8B,4,17,26,20,nutrition,nutrition expert,106,0,73,179,59.22,default,0,
qwen3,8B,4,17,26,20,nutrition,neutral,106,0,73,179,59.22,default,0,
qwen3,8B,4,17,26,20,philosophy,non philosophy expert,54,0,76,130,41.54,default,0,
qwen3,8B,4,17,26,20,philosophy,philosophy expert,46,0,84,130,35.38,default,0,
qwen3,8B,4,17,26,20,philosophy,neutral,46,0,84,130,35.38,default,0,
qwen3,8B,4,17,26,20,prehistory,non prehistory expert,73,0,72,145,50.34,default,0,
qwen3,8B,4,17,26,20,prehistory,prehistory expert,77,0,68,145,53.1,default,0,
qwen3,8B,4,17,26,20,prehistory,neutral,77,0,68,145,53.1,default,0,
qwen3,8B,4,17,26,20,professional accounting,non professional accounting expert,63,0,132,195,32.31,default,0,
qwen3,8B,4,17,26,20,professional accounting,professional accounting expert,63,0,132,195,32.31,default,0,
qwen3,8B,4,17,26,20,professional accounting,neutral,65,0,130,195,33.33,default,0,
qwen3,8B,4,17,26,20,professional law,non professional law expert,288,0,715,1003,28.71,default,0,
qwen3,8B,4,17,26,20,professional law,professional law expert,294,0,709,1003,29.31,default,0,
qwen3,8B,4,17,26,20,professional law,neutral,299,0,704,1003,29.81,default,0,
qwen3,8B,4,17,26,20,professional medicine,non professional medicine expert,147,0,107,254,57.87,default,0,
qwen3,8B,4,17,26,20,professional medicine,professional medicine expert,153,0,101,254,60.24,default,0,
qwen3,8B,4,17,26,20,professional medicine,neutral,155,0,99,254,61.02,default,0,
qwen3,8B,4,17,26,20,professional psychology,non professional psychology expert,145,0,179,324,44.75,default,0,
qwen3,8B,4,17,26,20,professional psychology,professional psychology expert,145,0,179,324,44.75,default,0,
qwen3,8B,4,17,26,20,professional psychology,neutral,149,0,175,324,45.99,default,0,
qwen3,8B,4,17,26,20,public relations,non public relations expert,19,0,33,52,36.54,default,0,
qwen3,8B,4,17,26,20,public relations,public relations expert,18,0,34,52,34.62,default,0,
qwen3,8B,4,17,26,20,public relations,neutral,18,0,34,52,34.62,default,0,
qwen3,8B,4,17,26,20,quan,non quan expert,8,0,24,32,25.0,default,0,
qwen3,8B,4,17,26,20,quan,quan expert,7,0,25,32,21.88,default,0,
qwen3,8B,4,17,26,20,quan,neutral,7,0,25,32,21.88,default,0,
qwen3,8B,4,17,26,20,security studies,non security studies expert,32,0,55,87,36.78,default,0,
qwen3,8B,4,17,26,20,security studies,security studies expert,37,0,50,87,42.53,default,0,
qwen3,8B,4,17,26,20,security studies,neutral,38,0,49,87,43.68,default,0,
qwen3,8B,4,17,26,20,sociology,non sociology expert,20,0,32,52,38.46,default,0,
qwen3,8B,4,17,26,20,sociology,sociology expert,23,0,29,52,44.23,default,0,
qwen3,8B,4,17,26,20,sociology,neutral,20,0,32,52,38.46,default,0,
qwen3,8B,4,17,26,20,stat,non stat expert,16,0,55,71,22.54,default,0,
qwen3,8B,4,17,26,20,stat,stat expert,15,0,56,71,21.13,default,0,
qwen3,8B,4,17,26,20,stat,neutral,18,0,53,71,25.35,default,0,
qwen3,8B,4,17,26,20,thermo,non thermo expert,14,0,41,55,25.45,default,0,
qwen3,8B,4,17,26,20,thermo,thermo expert,12,0,43,55,21.82,default,0,
qwen3,8B,4,17,26,20,thermo,neutral,12,0,43,55,21.82,default,0,
qwen3,8B,4,17,26,20,us foreign policy,non us foreign policy expert,10,0,10,20,50.0,default,0,
qwen3,8B,4,17,26,20,us foreign policy,us foreign policy expert,10,0,10,20,50.0,default,0,
qwen3,8B,4,17,26,20,us foreign policy,neutral,9,0,11,20,45.0,default,0,
qwen3,8B,4,17,26,20,virology,non virology expert,25,0,21,46,54.35,default,0,
qwen3,8B,4,17,26,20,virology,virology expert,26,0,20,46,56.52,default,0,
qwen3,8B,4,17,26,20,virology,neutral,27,0,19,46,58.7,default,0,
qwen3,8B,4,17,26,20,world religions,non world religions expert,23,0,36,59,38.98,default,0,
qwen3,8B,4,17,26,20,world religions,world religions expert,22,0,37,59,37.29,default,0,
qwen3,8B,4,17,26,20,world religions,neutral,23,0,36,59,38.98,default,0,
